in:Index,out:Result,out:EveningAverageSunhoursLoss,out:MaxSunhoursLoss,out:AverageSunhoursLoss,out:Volume,img
2801,1,0.10148,7,0.236636,165920.026547,{56;1}_OptimizationIsoViewSW.png
2802,2.25,0.144272,18,0.361017,216169.47687,{56;2}_OptimizationIsoViewSW.png
2803,2.75,0.179665,16,0.448908,243664.717349,{56;3}_OptimizationIsoViewSW.png
2804,1,0.09439,7,0.207208,154535.620461,{56;4}_OptimizationIsoViewSW.png
2805,1.5,0.089467,9,0.195814,144801.621778,{56;5}_OptimizationIsoViewSW.png
2806,2.75,0.164472,16,0.412756,230680.507497,{56;6}_OptimizationIsoViewSW.png
2807,2.25,0.150349,18,0.387435,224164.985429,{56;7}_OptimizationIsoViewSW.png
2808,2.25,0.174263,18,0.429496,237247.924081,{56;8}_OptimizationIsoViewSW.png
2809,2,0.143343,13,0.352408,211237.853823,{56;9}_OptimizationIsoViewSW.png
2810,1.5,0.091098,9,0.21261,151308.821304,{56;10}_OptimizationIsoViewSW.png
2811,2,0.163431,16,0.414472,232288.037166,{56;11}_OptimizationIsoViewSW.png
2812,1.25,0.101508,8,0.225129,161030.595813,{56;12}_OptimizationIsoViewSW.png
2813,2,0.161068,14,0.400039,227376.080036,{56;13}_OptimizationIsoViewSW.png
2814,1.5,0.116194,10,0.285336,185288.123031,{56;14}_OptimizationIsoViewSW.png
2815,2,0.124353,12,0.287221,191791.331032,{56;15}_OptimizationIsoViewSW.png
2816,1.75,0.111833,10,0.259791,178826.895565,{56;16}_OptimizationIsoViewSW.png
2817,2,0.149308,12,0.377307,211237.853823,{56;17}_OptimizationIsoViewSW.png
2818,1.5,0.115181,9,0.272957,175623.463295,{56;18}_OptimizationIsoViewSW.png
2819,2,0.144244,13,0.365153,214500.2145,{56;19}_OptimizationIsoViewSW.png
2820,2.25,0.178258,15,0.436726,233918.128655,{56;20}_OptimizationIsoViewSW.png
2821,1.75,0.131302,9,0.307928,186950.831931,{56;21}_OptimizationIsoViewSW.png
2822,1.5,0.12047,12,0.305959,188536.953243,{56;22}_OptimizationIsoViewSW.png
2823,2,0.127054,15,0.314596,196656.833825,{56;23}_OptimizationIsoViewSW.png
2824,1.25,0.101508,8,0.225129,161030.595813,{56;24}_OptimizationIsoViewSW.png
2825,2,0.156004,16,0.392246,222518.914108,{56;25}_OptimizationIsoViewSW.png
2826,2.25,0.167145,18,0.406482,230680.507497,{56;26}_OptimizationIsoViewSW.png
2827,2.25,0.109104,13,0.239703,172354.360565,{56;27}_OptimizationIsoViewSW.png
2828,1.25,0.117376,9,0.281679,178826.895565,{56;28}_OptimizationIsoViewSW.png
2829,1.5,0.141909,10,0.344137,196656.833825,{56;29}_OptimizationIsoViewSW.png
2830,1.5,0.120077,11,0.284943,185288.123031,{56;30}_OptimizationIsoViewSW.png
2831,1.5,0.141909,10,0.344137,196656.833825,{56;31}_OptimizationIsoViewSW.png
2832,2,0.150799,14,0.388617,216169.47687,{56;32}_OptimizationIsoViewSW.png
2833,1.25,0.105953,12,0.24955,167504.187605,{56;33}_OptimizationIsoViewSW.png
2834,2,0.172969,14,0.445701,232288.037166,{56;34}_OptimizationIsoViewSW.png
2835,1.75,0.128264,12,0.323205,193461.017605,{56;35}_OptimizationIsoViewSW.png
2836,1,0.096022,7,0.213876,157753.588894,{56;36}_OptimizationIsoViewSW.png
2837,2,0.133947,11,0.334374,199960.007998,{56;37}_OptimizationIsoViewSW.png
2838,1.5,0.093996,12,0.22271,154535.620461,{56;38}_OptimizationIsoViewSW.png
2839,1.5,0.131921,11,0.336878,203128.173878,{56;39}_OptimizationIsoViewSW.png
2840,2,0.135494,12,0.325906,204750.20475,{56;40}_OptimizationIsoViewSW.png
2841,1.25,0.127054,9,0.297097,182049.881668,{56;41}_OptimizationIsoViewSW.png
2842,2.25,0.155385,14,0.383412,217722.62138,{56;42}_OptimizationIsoViewSW.png
2843,1.75,0.110567,11,0.262717,167504.187605,{56;43}_OptimizationIsoViewSW.png
2844,1.75,0.151587,12,0.379079,209643.60587,{56;44}_OptimizationIsoViewSW.png
2845,2.75,0.179018,15,0.441509,238777.459408,{56;45}_OptimizationIsoViewSW.png
2846,1.5,0.101846,14,0.245555,175623.463295,{56;46}_OptimizationIsoViewSW.png
2847,1.75,0.120752,10,0.316284,190150.218673,{56;47}_OptimizationIsoViewSW.png
2848,1.5,0.095487,9,0.205689,157753.588894,{56;48}_OptimizationIsoViewSW.png
2849,2,0.119317,11,0.293439,188536.953243,{56;49}_OptimizationIsoViewSW.png
2850,2.25,0.174263,18,0.429496,237247.924081,{57;0}_OptimizationIsoViewSW.png
2851,1,0.09439,7,0.207208,154535.620461,{57;1}_OptimizationIsoViewSW.png
2852,2.75,0.179018,15,0.441509,238777.459408,{57;2}_OptimizationIsoViewSW.png
2853,2.25,0.178567,16,0.447699,243664.717349,{57;3}_OptimizationIsoViewSW.png
2854,2,0.176654,16,0.450428,237247.924081,{57;4}_OptimizationIsoViewSW.png
2855,1,0.08716,7,0.199274,152905.198777,{57;5}_OptimizationIsoViewSW.png
2856,1.5,0.089467,9,0.195814,144801.621778,{57;6}_OptimizationIsoViewSW.png
2857,2.75,0.17612,16,0.442494,235571.260306,{57;7}_OptimizationIsoViewSW.png
2858,1,0.10148,7,0.236636,165920.026547,{57;8}_OptimizationIsoViewSW.png
2859,1.25,0.101508,8,0.225129,161030.595813,{57;9}_OptimizationIsoViewSW.png
2860,2,0.163431,16,0.414472,232288.037166,{57;10}_OptimizationIsoViewSW.png
2861,1.25,0.127054,9,0.297097,182049.881668,{57;11}_OptimizationIsoViewSW.png
2862,2.25,0.178258,15,0.436726,233918.128655,{57;12}_OptimizationIsoViewSW.png
2863,2.25,0.143906,18,0.360427,216169.47687,{57;13}_OptimizationIsoViewSW.png
2864,1.5,0.131921,11,0.336878,203128.173878,{57;14}_OptimizationIsoViewSW.png
2865,2,0.133947,11,0.334374,199960.007998,{57;15}_OptimizationIsoViewSW.png
2866,1.75,0.112058,14,0.265811,182049.881668,{57;16}_OptimizationIsoViewSW.png
2867,2,0.161237,16,0.412278,230680.507497,{57;17}_OptimizationIsoViewSW.png
2868,2,0.127645,15,0.311164,193461.017605,{57;18}_OptimizationIsoViewSW.png
2869,1.75,0.151587,12,0.379079,209643.60587,{57;19}_OptimizationIsoViewSW.png
2870,2,0.172969,14,0.445701,232288.037166,{57;20}_OptimizationIsoViewSW.png
2871,1.75,0.131302,9,0.307928,186950.831931,{57;21}_OptimizationIsoViewSW.png
2872,2,0.124353,12,0.287221,191791.331032,{57;22}_OptimizationIsoViewSW.png
2873,1,0.096022,7,0.213876,157753.588894,{57;23}_OptimizationIsoViewSW.png
2874,2,0.127054,15,0.314596,196656.833825,{57;24}_OptimizationIsoViewSW.png
2875,1.5,0.12047,12,0.305959,188536.953243,{57;25}_OptimizationIsoViewSW.png
2876,2,0.135494,12,0.325906,204750.20475,{57;26}_OptimizationIsoViewSW.png
2877,2,0.143343,13,0.352408,211237.853823,{57;27}_OptimizationIsoViewSW.png
2878,1.5,0.116194,10,0.285336,185288.123031,{57;28}_OptimizationIsoViewSW.png
2879,1.25,0.105953,12,0.24955,167504.187605,{57;29}_OptimizationIsoViewSW.png
2880,1.5,0.130261,11,0.318253,186950.831931,{57;30}_OptimizationIsoViewSW.png
2881,2,0.151727,13,0.374944,219298.245614,{57;31}_OptimizationIsoViewSW.png
2882,2.25,0.167145,18,0.406482,230680.507497,{57;32}_OptimizationIsoViewSW.png
2883,2.25,0.109104,13,0.239703,172354.360565,{57;33}_OptimizationIsoViewSW.png
2884,2,0.144244,13,0.365153,214500.2145,{57;34}_OptimizationIsoViewSW.png
2885,2.25,0.150349,18,0.387435,224164.985429,{57;35}_OptimizationIsoViewSW.png
2886,1.5,0.141909,10,0.344137,196656.833825,{57;36}_OptimizationIsoViewSW.png
2887,2,0.150799,14,0.388617,216169.47687,{57;37}_OptimizationIsoViewSW.png
2888,1.5,0.101846,14,0.245555,175623.463295,{57;38}_OptimizationIsoViewSW.png
2889,1.75,0.141065,11,0.352127,204750.20475,{57;39}_OptimizationIsoViewSW.png
2890,2,0.161068,14,0.400039,227376.080036,{57;40}_OptimizationIsoViewSW.png
2891,1.75,0.107557,12,0.254192,170765.027322,{57;41}_OptimizationIsoViewSW.png
2892,1.5,0.115181,9,0.272957,175623.463295,{57;42}_OptimizationIsoViewSW.png
2893,1.5,0.093996,12,0.22271,154535.620461,{57;43}_OptimizationIsoViewSW.png
2894,1.5,0.095487,9,0.205689,157753.588894,{57;44}_OptimizationIsoViewSW.png
2895,1.25,0.101508,8,0.225129,161030.595813,{57;45}_OptimizationIsoViewSW.png
2896,2,0.15848,12,0.395257,222518.914108,{57;46}_OptimizationIsoViewSW.png
2897,2,0.156004,16,0.392246,222518.914108,{57;47}_OptimizationIsoViewSW.png
2898,1.25,0.11836,10,0.275996,180472.838838,{57;48}_OptimizationIsoViewSW.png
2899,1.25,0.117376,9,0.281679,178826.895565,{57;49}_OptimizationIsoViewSW.png
2900,1,0.08716,7,0.199274,152905.198777,{58;0}_OptimizationIsoViewSW.png
2901,2,0.176654,16,0.450428,237247.924081,{58;1}_OptimizationIsoViewSW.png
2902,1.25,0.100805,7,0.235314,162680.982593,{58;2}_OptimizationIsoViewSW.png
2903,1.5,0.089467,9,0.195814,144801.621778,{58;3}_OptimizationIsoViewSW.png
2904,2.25,0.150349,18,0.387435,224164.985429,{58;4}_OptimizationIsoViewSW.png
2905,2.75,0.17612,16,0.442494,235571.260306,{58;5}_OptimizationIsoViewSW.png
2906,2.25,0.178567,16,0.447699,243664.717349,{58;6}_OptimizationIsoViewSW.png
2907,2.75,0.179018,15,0.441509,238777.459408,{58;7}_OptimizationIsoViewSW.png
2908,2.25,0.109104,13,0.239703,172354.360565,{58;8}_OptimizationIsoViewSW.png
2909,1.25,0.101508,8,0.225129,161030.595813,{58;9}_OptimizationIsoViewSW.png
2910,1.5,0.116194,10,0.285336,185288.123031,{58;10}_OptimizationIsoViewSW.png
2911,2,0.163431,16,0.414472,232288.037166,{58;11}_OptimizationIsoViewSW.png
2912,2,0.151727,13,0.374944,219298.245614,{58;12}_OptimizationIsoViewSW.png
2913,1.75,0.112058,14,0.265811,182049.881668,{58;13}_OptimizationIsoViewSW.png
2914,1.25,0.127054,9,0.297097,182049.881668,{58;14}_OptimizationIsoViewSW.png
2915,1.5,0.134875,9,0.318563,185288.123031,{58;15}_OptimizationIsoViewSW.png
2916,2.25,0.150349,18,0.387435,224164.985429,{58;16}_OptimizationIsoViewSW.png
2917,1,0.09439,7,0.207208,154535.620461,{58;17}_OptimizationIsoViewSW.png
2918,2.25,0.177977,16,0.444998,242072.137497,{58;18}_OptimizationIsoViewSW.png
2919,2,0.141965,11,0.332461,195045.835771,{58;19}_OptimizationIsoViewSW.png
2920,1.5,0.115181,9,0.272957,175623.463295,{58;20}_OptimizationIsoViewSW.png
2921,2,0.124494,11,0.291273,190150.218673,{58;21}_OptimizationIsoViewSW.png
2922,2,0.15848,12,0.395257,222518.914108,{58;22}_OptimizationIsoViewSW.png
2923,2,0.161068,14,0.400039,227376.080036,{58;23}_OptimizationIsoViewSW.png
2924,1.25,0.102605,9,0.235652,164284.540825,{58;24}_OptimizationIsoViewSW.png
2925,1.75,0.151924,11,0.378123,211237.853823,{58;25}_OptimizationIsoViewSW.png
2926,1.75,0.141065,11,0.352127,204750.20475,{58;26}_OptimizationIsoViewSW.png
2927,2,0.148295,12,0.352718,209643.60587,{58;27}_OptimizationIsoViewSW.png
2928,1.75,0.130486,14,0.330239,206398.348813,{58;28}_OptimizationIsoViewSW.png
2929,2,0.144244,13,0.365153,214500.2145,{58;29}_OptimizationIsoViewSW.png
2930,1.25,0.095797,8,0.213538,156201.187129,{58;30}_OptimizationIsoViewSW.png
2931,2.25,0.178258,15,0.436726,233918.128655,{58;31}_OptimizationIsoViewSW.png
2932,2,0.127054,15,0.314596,196656.833825,{58;32}_OptimizationIsoViewSW.png
2933,1.5,0.141909,10,0.344137,196656.833825,{58;33}_OptimizationIsoViewSW.png
2934,1,0.096022,7,0.213876,157753.588894,{58;34}_OptimizationIsoViewSW.png
2935,2.25,0.174263,18,0.429496,237247.924081,{58;35}_OptimizationIsoViewSW.png
2936,1.5,0.12047,12,0.305959,188536.953243,{58;36}_OptimizationIsoViewSW.png
2937,1.5,0.093996,12,0.22271,154535.620461,{58;37}_OptimizationIsoViewSW.png
2938,1.25,0.105953,12,0.24955,167504.187605,{58;38}_OptimizationIsoViewSW.png
2939,2,0.135494,12,0.325906,204750.20475,{58;39}_OptimizationIsoViewSW.png
2940,1.25,0.117376,9,0.281679,178826.895565,{58;40}_OptimizationIsoViewSW.png
2941,1.75,0.107557,12,0.254192,170765.027322,{58;41}_OptimizationIsoViewSW.png
2942,2,0.124353,12,0.287221,191791.331032,{58;42}_OptimizationIsoViewSW.png
2943,2,0.15485,14,0.390755,225835.591689,{58;43}_OptimizationIsoViewSW.png
2944,2,0.163431,16,0.414472,232288.037166,{58;44}_OptimizationIsoViewSW.png
2945,2.25,0.167145,18,0.406482,230680.507497,{58;45}_OptimizationIsoViewSW.png
2946,1.5,0.101846,14,0.245555,175623.463295,{58;46}_OptimizationIsoViewSW.png
2947,2.25,0.168073,18,0.41014,232288.037166,{58;47}_OptimizationIsoViewSW.png
2948,1.75,0.151587,12,0.379079,209643.60587,{58;48}_OptimizationIsoViewSW.png
2949,2,0.172969,14,0.445701,232288.037166,{58;49}_OptimizationIsoViewSW.png
2950,1.5,0.085359,9,0.187261,141602.945341,{59;0}_OptimizationIsoViewSW.png
2951,2.25,0.178567,16,0.447699,243664.717349,{59;1}_OptimizationIsoViewSW.png
2952,2.75,0.179018,15,0.441509,238777.459408,{59;2}_OptimizationIsoViewSW.png
2953,1,0.09439,7,0.207208,154535.620461,{59;3}_OptimizationIsoViewSW.png
2954,2,0.176654,16,0.450428,237247.924081,{59;4}_OptimizationIsoViewSW.png
2955,2.25,0.168073,18,0.41014,232288.037166,{59;5}_OptimizationIsoViewSW.png
2956,2.25,0.178258,15,0.436726,233918.128655,{59;6}_OptimizationIsoViewSW.png
2957,1,0.08716,7,0.199274,152905.198777,{59;7}_OptimizationIsoViewSW.png
2958,1.75,0.141065,11,0.352127,204750.20475,{59;8}_OptimizationIsoViewSW.png
2959,2.25,0.150349,18,0.389545,225835.591689,{59;9}_OptimizationIsoViewSW.png
2960,1.5,0.089467,9,0.195814,144801.621778,{59;10}_OptimizationIsoViewSW.png
2961,2,0.148295,12,0.352718,209643.60587,{59;11}_OptimizationIsoViewSW.png
2962,2,0.163431,16,0.414472,232288.037166,{59;12}_OptimizationIsoViewSW.png
2963,1.25,0.095797,8,0.213538,156201.187129,{59;13}_OptimizationIsoViewSW.png
2964,1.25,0.117376,9,0.281679,178826.895565,{59;14}_OptimizationIsoViewSW.png
2965,1.25,0.124043,12,0.310713,182049.881668,{59;15}_OptimizationIsoViewSW.png
2966,2,0.141965,11,0.332461,195045.835771,{59;16}_OptimizationIsoViewSW.png
2967,1,0.096331,7,0.224707,162680.982593,{59;17}_OptimizationIsoViewSW.png
2968,2,0.144244,13,0.365153,214500.2145,{59;18}_OptimizationIsoViewSW.png
2969,1.25,0.102605,9,0.235652,164284.540825,{59;19}_OptimizationIsoViewSW.png
2970,1.5,0.106009,9,0.231938,169118.89058,{59;20}_OptimizationIsoViewSW.png
2971,1.75,0.147845,9,0.36324,196656.833825,{59;21}_OptimizationIsoViewSW.png
2972,2.25,0.174769,16,0.420831,237247.924081,{59;22}_OptimizationIsoViewSW.png
2973,1.5,0.134875,9,0.318563,185288.123031,{59;23}_OptimizationIsoViewSW.png
2974,1.75,0.121905,15,0.296562,186950.831931,{59;24}_OptimizationIsoViewSW.png
2975,2,0.15848,12,0.395257,222518.914108,{59;25}_OptimizationIsoViewSW.png
2976,2,0.124353,12,0.287221,191791.331032,{59;26}_OptimizationIsoViewSW.png
2977,2,0.15485,14,0.390755,225835.591689,{59;27}_OptimizationIsoViewSW.png
2978,2,0.140418,11,0.34349,196656.833825,{59;28}_OptimizationIsoViewSW.png
2979,1.75,0.131049,14,0.320701,195045.835771,{59;29}_OptimizationIsoViewSW.png
2980,1.5,0.141909,10,0.344137,196656.833825,{59;30}_OptimizationIsoViewSW.png
2981,2.25,0.167145,18,0.406482,230680.507497,{59;31}_OptimizationIsoViewSW.png
2982,1.5,0.116194,10,0.285336,185288.123031,{59;32}_OptimizationIsoViewSW.png
2983,2,0.151727,13,0.374944,219298.245614,{59;33}_OptimizationIsoViewSW.png
2984,2,0.127054,15,0.314596,196656.833825,{59;34}_OptimizationIsoViewSW.png
2985,1.5,0.110117,11,0.257652,177210.703526,{59;35}_OptimizationIsoViewSW.png
2986,1.5,0.12047,12,0.305959,188536.953243,{59;36}_OptimizationIsoViewSW.png
2987,1.75,0.130486,14,0.330239,206398.348813,{59;37}_OptimizationIsoViewSW.png
2988,1.75,0.095825,11,0.21818,159413.358839,{59;38}_OptimizationIsoViewSW.png
2989,1.5,0.115181,9,0.272957,175623.463295,{59;39}_OptimizationIsoViewSW.png
2990,2,0.124494,11,0.291273,190150.218673,{59;40}_OptimizationIsoViewSW.png
2991,1.5,0.099595,14,0.24035,169118.89058,{59;41}_OptimizationIsoViewSW.png
2992,2.25,0.109104,13,0.239703,172354.360565,{59;42}_OptimizationIsoViewSW.png
2993,1.5,0.093996,12,0.22271,154535.620461,{59;43}_OptimizationIsoViewSW.png
2994,1.25,0.108345,9,0.250422,165920.026547,{59;44}_OptimizationIsoViewSW.png
2995,2,0.135494,12,0.325906,204750.20475,{59;45}_OptimizationIsoViewSW.png
2996,1.75,0.112058,14,0.265811,182049.881668,{59;46}_OptimizationIsoViewSW.png
2997,2,0.139658,16,0.355194,212856.534696,{59;47}_OptimizationIsoViewSW.png
2998,2,0.153866,14,0.392246,227376.080036,{59;48}_OptimizationIsoViewSW.png
2999,2.25,0.174263,18,0.429496,237247.924081,{59;49}_OptimizationIsoViewSW.png
3000,2,0.176654,16,0.450428,237247.924081,{60;0}_OptimizationIsoViewSW.png
3001,2.25,0.168073,18,0.41014,232288.037166,{60;1}_OptimizationIsoViewSW.png
3002,1,0.096331,7,0.224707,162680.982593,{60;2}_OptimizationIsoViewSW.png
3003,1.5,0.085359,9,0.187261,141602.945341,{60;3}_OptimizationIsoViewSW.png
3004,2.25,0.178567,16,0.447699,243664.717349,{60;4}_OptimizationIsoViewSW.png
3005,1,0.09439,7,0.207208,154535.620461,{60;5}_OptimizationIsoViewSW.png
3006,1.5,0.089467,9,0.195814,144801.621778,{60;6}_OptimizationIsoViewSW.png
3007,1.75,0.130486,14,0.330239,206398.348813,{60;7}_OptimizationIsoViewSW.png
3008,1.25,0.092449,9,0.209037,154535.620461,{60;8}_OptimizationIsoViewSW.png
3009,2,0.139658,16,0.355194,212856.534696,{60;9}_OptimizationIsoViewSW.png
3010,1.75,0.129192,12,0.30503,195045.835771,{60;10}_OptimizationIsoViewSW.png
3011,2,0.163431,16,0.414472,232288.037166,{60;11}_OptimizationIsoViewSW.png
3012,1.25,0.095797,8,0.213538,156201.187129,{60;12}_OptimizationIsoViewSW.png
3013,2.25,0.171618,14,0.433322,238777.459408,{60;13}_OptimizationIsoViewSW.png
3014,1.25,0.095797,9,0.222429,157753.588894,{60;14}_OptimizationIsoViewSW.png
3015,2.25,0.150349,18,0.389545,225835.591689,{60;15}_OptimizationIsoViewSW.png
3016,2.25,0.105616,13,0.237902,165920.026547,{60;16}_OptimizationIsoViewSW.png
3017,1,0.08716,7,0.199274,152905.198777,{60;17}_OptimizationIsoViewSW.png
3018,1.5,0.12047,12,0.305959,188536.953243,{60;18}_OptimizationIsoViewSW.png
3019,2,0.148295,12,0.352718,209643.60587,{60;19}_OptimizationIsoViewSW.png
3020,2,0.144244,13,0.365153,214500.2145,{60;20}_OptimizationIsoViewSW.png
3021,2,0.127054,15,0.314596,196656.833825,{60;21}_OptimizationIsoViewSW.png
3022,2.25,0.162812,13,0.394666,230680.507497,{60;22}_OptimizationIsoViewSW.png
3023,2.25,0.174769,16,0.420831,237247.924081,{60;23}_OptimizationIsoViewSW.png
3024,1.75,0.104406,9,0.240969,170765.027322,{60;24}_OptimizationIsoViewSW.png
3025,2,0.138504,11,0.341436,203128.173878,{60;25}_OptimizationIsoViewSW.png
3026,1.75,0.112058,14,0.265811,182049.881668,{60;26}_OptimizationIsoViewSW.png
3027,1.75,0.121905,15,0.296562,186950.831931,{60;27}_OptimizationIsoViewSW.png
3028,1.75,0.141065,11,0.352127,204750.20475,{60;28}_OptimizationIsoViewSW.png
3029,1.25,0.109779,10,0.293102,183755.972069,{60;29}_OptimizationIsoViewSW.png
3030,1.5,0.115181,9,0.272957,175623.463295,{60;30}_OptimizationIsoViewSW.png
3031,2,0.149814,13,0.378601,220896.841175,{60;31}_OptimizationIsoViewSW.png
3032,1.5,0.141909,10,0.344137,196656.833825,{60;32}_OptimizationIsoViewSW.png
3033,2,0.14883,12,0.353252,211237.853823,{60;33}_OptimizationIsoViewSW.png
3034,1.75,0.128686,9,0.323599,182049.881668,{60;34}_OptimizationIsoViewSW.png
3035,2,0.15485,14,0.390755,225835.591689,{60;35}_OptimizationIsoViewSW.png
3036,1.5,0.110117,11,0.257652,177210.703526,{60;36}_OptimizationIsoViewSW.png
3037,1.25,0.117376,9,0.281679,178826.895565,{60;37}_OptimizationIsoViewSW.png
3038,2,0.14672,14,0.373002,217722.62138,{60;38}_OptimizationIsoViewSW.png
3039,1.5,0.12047,12,0.305959,188536.953243,{60;39}_OptimizationIsoViewSW.png
3040,1.75,0.131921,14,0.324105,199960.007998,{60;40}_OptimizationIsoViewSW.png
3041,1.25,0.108345,9,0.250422,165920.026547,{60;41}_OptimizationIsoViewSW.png
3042,1.75,0.095825,11,0.21818,159413.358839,{60;42}_OptimizationIsoViewSW.png
3043,1.5,0.099595,14,0.24035,169118.89058,{60;43}_OptimizationIsoViewSW.png
3044,2,0.124494,11,0.291273,190150.218673,{60;44}_OptimizationIsoViewSW.png
3045,2,0.120414,12,0.280357,188536.953243,{60;45}_OptimizationIsoViewSW.png
3046,2.25,0.174263,18,0.429496,237247.924081,{60;46}_OptimizationIsoViewSW.png
3047,1.75,0.100777,9,0.229997,164284.540825,{60;47}_OptimizationIsoViewSW.png
3048,1.75,0.112058,14,0.265811,182049.881668,{60;48}_OptimizationIsoViewSW.png
3049,1.75,0.13752,9,0.345403,188536.953243,{60;49}_OptimizationIsoViewSW.png
3050,2,0.176654,16,0.450428,237247.924081,{61;0}_OptimizationIsoViewSW.png
3051,2.25,0.178567,16,0.447699,243664.717349,{61;1}_OptimizationIsoViewSW.png
3052,1,0.08716,7,0.199274,152905.198777,{61;2}_OptimizationIsoViewSW.png
3053,2.25,0.162812,13,0.394666,230680.507497,{61;3}_OptimizationIsoViewSW.png
3054,2.25,0.150349,18,0.389545,225835.591689,{61;4}_OptimizationIsoViewSW.png
3055,1,0.096331,7,0.224707,162680.982593,{61;5}_OptimizationIsoViewSW.png
3056,1.5,0.085359,9,0.187261,141602.945341,{61;6}_OptimizationIsoViewSW.png
3057,1.25,0.095797,8,0.213538,157753.588894,{61;7}_OptimizationIsoViewSW.png
3058,2.25,0.171618,14,0.433322,238777.459408,{61;8}_OptimizationIsoViewSW.png
3059,1.75,0.104406,9,0.240969,170765.027322,{61;9}_OptimizationIsoViewSW.png
3060,2,0.14672,14,0.373002,217722.62138,{61;10}_OptimizationIsoViewSW.png
3061,1.25,0.108345,9,0.250422,165920.026547,{61;11}_OptimizationIsoViewSW.png
3062,2,0.173391,16,0.443816,233918.128655,{61;12}_OptimizationIsoViewSW.png
3063,1.5,0.089467,9,0.195814,144801.621778,{61;13}_OptimizationIsoViewSW.png
3064,1.5,0.105981,12,0.259144,170765.027322,{61;14}_OptimizationIsoViewSW.png
3065,1.5,0.12047,12,0.305959,188536.953243,{61;15}_OptimizationIsoViewSW.png
3066,1.75,0.117573,9,0.301682,183755.972069,{61;16}_OptimizationIsoViewSW.png
3067,2,0.139658,16,0.355194,212856.534696,{61;17}_OptimizationIsoViewSW.png
3068,1.75,0.100777,9,0.229997,164284.540825,{61;18}_OptimizationIsoViewSW.png
3069,2.25,0.150349,18,0.389545,225835.591689,{61;19}_OptimizationIsoViewSW.png
3070,1,0.09439,7,0.207208,154535.620461,{61;20}_OptimizationIsoViewSW.png
3071,2,0.149814,13,0.378601,220896.841175,{61;21}_OptimizationIsoViewSW.png
3072,2,0.1544,12,0.379783,216169.47687,{61;22}_OptimizationIsoViewSW.png
3073,2,0.127054,15,0.314596,196656.833825,{61;23}_OptimizationIsoViewSW.png
3074,1.75,0.121905,15,0.296562,186950.831931,{61;24}_OptimizationIsoViewSW.png
3075,1.5,0.141909,10,0.344137,196656.833825,{61;25}_OptimizationIsoViewSW.png
3076,2.25,0.160646,18,0.397901,230680.507497,{61;26}_OptimizationIsoViewSW.png
3077,1.75,0.139686,11,0.336935,193461.017605,{61;27}_OptimizationIsoViewSW.png
3078,2.25,0.168073,18,0.41014,232288.037166,{61;28}_OptimizationIsoViewSW.png
